,context,response,label_
50,啊 啊 不是 你 套餐 是 不变 的 这个 是 这边 是 一个 钻石 乐 会员 的 活动 就是 你 每个 月 25 元 你 可以 领取 两款 VIP 会员 吧 因为 你 是 我们 联通 的 优质 用户 联通 也 会分 4 个 月 每月 到 账 10 元 的 方式 返还 给 你 话费 那 返还 给 你 的 话费 是 可以 直接 抵扣 你 月租费 用 的 跟 你 说 你好 下个月 收到 我们 联通 短信 就 可以 领取 来用 了 好 吧 	 噢 噢 好好 好 ,嗯 那 好 那 感谢 你 的 支持 啊 每月 25 元 的 钻石 乐 会员 7 月 生效 自动 续订 联通 还会 返还 你 4 个 月话费 每月 10 块钱 话费 会 在 当月 10 号 前 到 账 你 到时候 根据 短信 直营 在 微信 公众 号 或 音乐 领取 就 可以 用 了 好 吧 ,1
51,嗯 那 好 那 感谢 你 的 支持 啊 每月 25 元 的 钻石 乐 会员 7 月 生效 自动 续订 联通 还会 返还 你 4 个 月话费 每月 10 块钱 话费 会 在 当月 10 号 前 到 账 你 到时候 根据 短信 直营 在 微信 公众 号 或 音乐 领取 就 可以 用 了 好 吧 	 嗯 好好 好好 ,嗯 那 好 那 这边 先 不 打扰 您 了 祝您 生活 愉快 再见 ,1
52,嗯 那 好 那 这边 先 不 打扰 您 了 祝您 生活 愉快 再见 	 嗯 嗯 嗯 ,嗯 再见 ,1
53,呃 抱歉 打扰到 您 了 来电 是 感谢您 对 联通 的 支持 回馈 到 您 从 下个月 开始 每月 只 需 25 元 就 可以 领取 两款 你 喜欢 的 VIP 会员 因为 您 是 我们 联通 的 优质 用户 联通 呢 也 会 以 4 个 月 每月 到 账 10 元 的 方式 返还 给 您 话费 的 返还 的 话费 是 可以 直接 提供 您 的 月租费 用 给 您 受理 好 您 下个月 收到 联通 短信 就 可以 放心使用 了 好 吧 	 嗯 嗯 ,嗯 好 的 感谢您 的 支持 已经 为 您 登记 办理 好 每月 25 元 的 钻石 乐 会员 4 月 生效 自动 续订 延东 还 会 返 您 4 个 月话费 每月 10 元 话费 费在 生效 当月 10 号 前 到 账 那 您 到时候 根据 短信 指引 在 微信 公众 号 或 音乐 领取 会员 就 可以 了 好 吧 ,1
54,嗯 好 的 感谢您 的 支持 已经 为 您 登记 办理 好 每月 25 元 的 钻石 乐 会员 4 月 生效 自动 续订 延东 还 会 返 您 4 个 月话费 每月 10 元 话费 费在 生效 当月 10 号 前 到 账 那 您 到时候 根据 短信 指引 在 微信 公众 号 或 音乐 领取 会员 就 可以 了 好 吧 	 嗯 好 的 好 的 ,好 的 那 就 先 不 打扰 您 了 感谢您 的 接听 祝您 生活 愉快 再见 先生 ,1
55,您好 这边 是 重庆 联通 来电 请问 手机 尾号 1073 是 您 本人 在 	 使用 的 对 吧 Yeah ,抱歉 打扰到 您 的 来电 是 感谢您 对 联通 的 支持 回馈 到 您 从 下个月 开始 每月 只 需 25 元 就 可以 领取 两款 你 喜欢 的 VIP 会员 因为 您 是 我们 联通 的 优势 用户 联通 呢 也 会 以 4 个 月 每月 到 账 10 元 的 方式 返还 给 您 发费 的 返还 的 话费 是 可以 直接 抵扣 您 的 月租费 用 就 给 您 受理 好 您 下个月 收到 联通 短信 就 可以 放心使用 了 好 吧 ,1
56,抱歉 打扰到 您 的 来电 是 感谢您 对 联通 的 支持 回馈 到 您 从 下个月 开始 每月 只 需 25 元 就 可以 领取 两款 你 喜欢 的 VIP 会员 因为 您 是 我们 联通 的 优势 用户 联通 呢 也 会 以 4 个 月 每月 到 账 10 元 的 方式 返还 给 您 发费 的 返还 的 话费 是 可以 直接 抵扣 您 的 月租费 用 就 给 您 受理 好 您 下个月 收到 联通 短信 就 可以 放心使用 了 好 吧 	 啊 ,嗯 好 的 感谢您 的 支持 已经 为 您 登记 办理 好 25 元 的 钻石 了 会员 4 月 生效 自动 续订 延东 话费 返还 您 4 个 月 房费 每月 10 元 话费 可以 在 生效 当月 10 号 前 到 账 您 到时候 根据 短信 指引 在 微信 公众 号 或 音乐 领取 会员 就 可以 了 好 吧 ,1
57,嗯 好 的 感谢您 的 支持 已经 为 您 登记 办理 好 25 元 的 钻石 了 会员 4 月 生效 自动 续订 延东 话费 返还 您 4 个 月 房费 每月 10 元 话费 可以 在 生效 当月 10 号 前 到 账 您 到时候 根据 短信 指引 在 微信 公众 号 或 音乐 领取 会员 就 可以 了 好 吧 	 好好 好 ,嗯 好 的 那 这边 就 先 不 打扰 您 了 感谢您 的 接听 祝您 生活 愉快 再见 先生 ,1
58,你好 这边 是从 去年 通达 店 提问 手机 尾号 6002 是 您 本人 在 使用 的 对 吧 	 嗯 ,抱歉 打扰到 您 的 来电 是 感谢您 对 联通 的 支持 回馈 到 您 从 下个月 开始 每月 只 需 25 元 就 可以 领取 两款 您 喜欢 的 VIP 会员 因为 您 是 我们 联通 的 优质 用户 联通 呢 也 会 以 4 个 月 每月 到 账 10 元 的 方式 返还 给 您 话费 的 返还 的 话费 是 可以 直接 提供 您 的 月租费 用 就 给 您 受理 好 您 下个月 收到 联通 短信 就 可以 放心 不用 了 好 吧 ,1
59,抱歉 打扰到 您 的 来电 是 感谢您 对 联通 的 支持 回馈 到 您 从 下个月 开始 每月 只 需 25 元 就 可以 领取 两款 您 喜欢 的 VIP 会员 因为 您 是 我们 联通 的 优质 用户 联通 呢 也 会 以 4 个 月 每月 到 账 10 元 的 方式 返还 给 您 话费 的 返还 的 话费 是 可以 直接 提供 您 的 月租费 用 就 给 您 受理 好 您 下个月 收到 联通 短信 就 可以 放心 不用 了 好 吧 	 好好 ,嗯 好 的 感谢您 的 支持 已经 为 您 登记 办理 好 每月 25 元 的 钻石 的 会员 4 月 生效 自动 续订 联通 还会 返还 您 4 个 月话费 每月 10 元 发沸在 生效 当月 10 号 前 到 账 您 到时候 根据 短信 指引 在 微信 公众 号 或 音乐 领取 会员 就 可以 了 好 吧 ,1
60,您好 这边 是 重庆 联通 来电 请问 手机 尾号 4047 是 您 本人 在 使用 的 对 吧 	 嗯 ,抱歉 打扰到 您 的 来电 是 感谢您 对 联通 的 支持 回馈 到 您 从 下个月 开始 每月 只 需 25 元 就 可以 领取 两款 你 喜欢 的 VIP 会员 因为 您 是 我们 联通 的 优势 用户 联通 呢 也 会 以 4 个 月 每月 到 账 10 元 的 方式 返还 给 您 话费 的 返还 的 话费 是 可以 直接 抵扣 您 的 月租费 用 给 您 受理 好 您 下个月 收到 联通 短信 就 可以 放心使用 了 好 吧 ,1
61,抱歉 打扰到 您 的 来电 是 感谢您 对 联通 的 支持 回馈 到 您 从 下个月 开始 每月 只 需 25 元 就 可以 领取 两款 你 喜欢 的 VIP 会员 因为 您 是 我们 联通 的 优势 用户 联通 呢 也 会 以 4 个 月 每月 到 账 10 元 的 方式 返还 给 您 话费 的 返还 的 话费 是 可以 直接 抵扣 您 的 月租费 用 给 您 受理 好 您 下个月 收到 联通 短信 就 可以 放心使用 了 好 吧 	 好好 好 ,呃 都 清楚 了 是 吧 ,1
62,呃 都 清楚 了 是 吧 	 嗯 ,嗯 好 的 感谢您 的 支持 已经 为 您 登记 办理 好 每月 25 元 的 钻石 了 会员 次 月 生效 自动 续订 联 通话费 返还 您 4 个 月 方费 每月 10 元 花费 费在 生效 当月 10   10 号 前 到 账 您 到时候 根据 短信 指引 在 微信 公众 号沃 音乐 领取 会员 就 可以 了 好 吧 ,1
63,嗯 好 的 感谢您 的 支持 已经 为 您 登记 办理 好 每月 25 元 的 钻石 了 会员 次 月 生效 自动 续订 联 通话费 返还 您 4 个 月 方费 每月 10 元 花费 费在 生效 当月 10   10 号 前 到 账 您 到时候 根据 短信 指引 在 微信 公众 号沃 音乐 领取 会员 就 可以 了 好 吧 	 嗯 嗯 嗯 ,啊 都 签 嗯 好 的 那 这边 的话 就 先 不 打扰 您 了 感谢您 的 接听 祝您 生活 愉快 再见 女士 ,1
64,啊 您好 中国联通 给 您 提问 请问 手机 尾号 31160 在 用 对 吧 唉 主要 是 来电 是 感谢 你 对 联通 的 支持 嘛 从 下个月 开始 每月 25 元 就 可以 领取 两款 VIP 会员 了 联通 还会 返还 你 4 个 月话费 每月 10 元 返还 的 话费 就 可以 直接 扣 你 月租费 用 的 给 你 收 也好 下个月 收到 联通 短信 可以 领取 来用 了 好 吧 	 噢 好 ,好 那 好 那 感谢您 的 支持 啊 每月 25 元 的 钻石 乐 会员 7 月 生效 自动 取顶 联通 还会 返还 您 4 个 月话费 每月 10 元 话费 会 在 3 月 10 号 前 到 账 你 到时候 根据 短信 提醒 你 在 微信 公众 号 或 1 月 领取 会员 用 就 可以 了 好 吧 ,1
65,好 那 好 那 感谢您 的 支持 啊 每月 25 元 的 钻石 乐 会员 7 月 生效 自动 取顶 联通 还会 返还 您 4 个 月话费 每月 10 元 话费 会 在 3 月 10 号 前 到 账 你 到时候 根据 短信 提醒 你 在 微信 公众 号 或 1 月 领取 会员 用 就 可以 了 好 吧 	 噢 是 每个 月 需要 多 缴纳 25 元 还是 怎么样 ,他 是 每月 25 元 不过 你 是 我们 联通 的 优质 用户 嘛 他 前 4 个 月 的话 每个 月 会 返还 你 10 块钱 的 话费 的 那 你 相当于 呃 前 7 个 月 的话 每个 月 15 元 就 可以 领取 两款 VIP 会员 了 到时候 你 没得 返 的话 就是 也 可以 取消 掉 了 这个 没有 合约 限制 的 你 用 的 好 就 全 使用 你 不 可能 随时 都 可以 取消 的 好 吧 ,1
66,他 是 每月 25 元 不过 你 是 我们 联通 的 优质 用户 嘛 他 前 4 个 月 的话 每个 月 会 返还 你 10 块钱 的 话费 的 那 你 相当于 呃 前 7 个 月 的话 每个 月 15 元 就 可以 领取 两款 VIP 会员 了 到时候 你 没得 返 的话 就是 也 可以 取消 掉 了 这个 没有 合约 限制 的 你 用 的 好 就 全 使用 你 不 可能 随时 都 可以 取消 的 好 吧 	 噢 那 可以 可以 嗯 好 ,好 就是 你 下个月 根据 短信 给 你 在 微信 公众 号 问 一下 你 取 会员 用 就 可以 了 好 吧 你 到时候 留 一下 联通 短信 ,1
67,好 就是 你 下个月 根据 短信 给 你 在 微信 公众 号 问 一下 你 取 会员 用 就 可以 了 好 吧 你 到时候 留 一下 联通 短信 	 嗯 好 ,嗯 那 好 那 现在 先 不 打扰 您 了 祝您 生活 愉快 再见 ,1
68,您好 这边 是 中国联通 给 你 来电 请问 手机 尾号 8015 是 你 本人 吗 	 对 ,好 的 来电 的话 感谢 你 对 联通 的 支持 通知 到 你 的 号码 上个月 开始 每个 月 25 呀 就 可以 领取 两款 入门 的 VIP 会员 的 使用 因为 你 是 我们 联通 的 优势 用户 还会 返还 给 你 4 个 月 的 话费 每月 都 挣 10 块钱 的 话费 是 可以 先帮 你 抵扣 月租费 用 这边 给 你 收 你好 下个 收到 短信 领取 就 可以 了 好 吧 ,1
69,好 的 来电 的话 感谢 你 对 联通 的 支持 通知 到 你 的 号码 上个月 开始 每个 月 25 呀 就 可以 领取 两款 入门 的 VIP 会员 的 使用 因为 你 是 我们 联通 的 优势 用户 还会 返还 给 你 4 个 月 的 话费 每月 都 挣 10 块钱 的 话费 是 可以 先帮 你 抵扣 月租费 用 这边 给 你 收 你好 下个 收到 短信 领取 就 可以 了 好 吧 	 嗯 ,嗯 那 先生 那 你 的 比方说 下个月 收到 的 短信 就 可以 用 了 好 吧 ,1
70,嗯 那 先生 那 你 的 比方说 下个月 收到 的 短信 就 可以 用 了 好 吧 	 嗯 好 的 ,好 那 这边 的话 感谢 你 的 支持 不 知道 从 三个 月 开始 当时 是 乐 会员 现在 很 像是 自动 续费 每月 25 元 返还 给 你 的 话费 呢 分 4 个 月 到 账 每月 到 账 10 块钱 的 话费 会 在 本月 10 号 前 到 账 给 你 你 到时候 根据 短信 提醒 在 微信 公众 号 或 音乐 领取 会员 就 可以 用 了 好 吧 ,1
71,好 那 这边 的话 感谢 你 的 支持 不 知道 从 三个 月 开始 当时 是 乐 会员 现在 很 像是 自动 续费 每月 25 元 返还 给 你 的 话费 呢 分 4 个 月 到 账 每月 到 账 10 块钱 的 话费 会 在 本月 10 号 前 到 账 给 你 你 到时候 根据 短信 提醒 在 微信 公众 号 或 音乐 领取 会员 就 可以 用 了 好 吧 	 嗯 好 的 ,好 的 那 这边 就 不 打扰 你 了 感谢 你 的 支持 的 祝 你 生活 愉快 再见 ,1
72,好 的 来电 的话 感谢 你 对 联通 的 支持 通知 到 您 号码 下个月 开始 每个 月 25 元 就 可以 领取 两款 入门 的 VIP 会员 的 使用 因为 你 是 我们 联通 的 优质 用户 会 返还 给 你 4 个 月 的 话费 每个 月 到 账 10 块钱 的 话费 可以 直接 帮 你 抵扣 业主 费用 这边 给 你 受理 后 三个 月 收到 短信 领取 就 可以 了 好 吧 	 下个月 收 啊 ,它 这个 就是 一个 简单 领会 的 活动 来 的 嘛 就 先 通知 到 你 然后 嘛 下个月 开始 每个 月 25 元 就 可以 领取 两款 入门 的 VIP 会员 来 用 因为 你 是 我们 联通 的 优质 用户 这边 也 会 给 您 返还 回 4 个 月 的 话费 每个 月 到 账 10 块钱 给 你 研发 费用 的话 可以 直接 拿来 抵扣 你 业主 费用 这边 请 您 受理 好 现在 可以 收到 短信 领取 就 可以 了 好 吧 ,1
73,它 这个 就是 一个 简单 领会 的 活动 来 的 嘛 就 先 通知 到 你 然后 嘛 下个月 开始 每个 月 25 元 就 可以 领取 两款 入门 的 VIP 会员 来 用 因为 你 是 我们 联通 的 优质 用户 这边 也 会 给 您 返还 回 4 个 月 的 话费 每个 月 到 账 10 块钱 给 你 研发 费用 的话 可以 直接 拿来 抵扣 你 业主 费用 这边 请 您 受理 好 现在 可以 收到 短信 领取 就 可以 了 好 吧 	 噢 下 过于 非洲 的 关系 ,嗯 对 这 三套 合同 的话 下个月 生效 的 嘛 然后 这边 给 你 处理 好 下个月 收到 短信 就 可以 领取 这些 会员 没用 了 好 吗 ,1
74,嗯 对 这 三套 合同 的话 下个月 生效 的 嘛 然后 这边 给 你 处理 好 下个月 收到 短信 就 可以 领取 这些 会员 没用 了 好 吗 	 噢 好 ,好 的 那 感谢 你 的 支持 的 从 下个月 开始 嗯 啊 证实 了 会员 7 月份 像 自动 续电 每样 15 元 返还 回给 你 的 话费 呢 分 44 个 月 到 账 给 你 每月 当中 10 块钱 的 话费 会 在 3 月 就是说 话费 会 在 3 月 10 号 前 报账 给 你 你 到时候 根据 短信 提醒 在 微信 公众 号 为 1 月 领取 就 可以 了 好 吧 ,1
75,好 的 那 感谢 你 的 支持 的 从 下个月 开始 嗯 啊 证实 了 会员 7 月份 像 自动 续电 每样 15 元 返还 回给 你 的 话费 呢 分 44 个 月 到 账 给 你 每月 当中 10 块钱 的 话费 会 在 3 月 就是说 话费 会 在 3 月 10 号 前 报账 给 你 你 到时候 根据 短信 提醒 在 微信 公众 号 为 1 月 领取 就 可以 了 好 吧 	 嗯 要 直接 给 你 去 上 ,嗯 对 就是 到时候 你 可以 接 短信 呃 指引 或者 在 微信 微信 公众 号 或 营业 领取 这些 会员 就 可以 了 好 吧 ,1
76,嗯 对 就是 到时候 你 可以 接 短信 呃 指引 或者 在 微信 微信 公众 号 或 营业 领取 这些 会员 就 可以 了 好 吧 	 嗯 ,嗯 可以 吗 好 的 那 这边 的话 就 全部 打扰 你 了 感谢 你 的 感谢 你 的 支持 的 祝 你 生活 愉快 唉 再见 啊 谢谢 谢谢 嗯 好 的 嗯 好 ,1
77,啊 抱歉 打扰 打扰 您 了 从 下个月 开始 啊 每个 联通 这边 都 给 到 你 两个 VIP 给 到 你 用 的 到时候 的话 20 多个 会员 随便 你 选择 的 这 每个 月 的话 呢 是 25 元 另外 您 是 联通 这边 老 用户 还会 返还 4 个 月话费 给 您 每个 月 返还 10 元 希望 以后 用 的 好 得到 支持 联通 这边 就 好 了 为 您 受理 好 您 下个月 1 号 留留 一下 短信 号 您 记得 领取 来用 就 行 的 了 好 吧 	 啊 行好 吧 ,啊 好 的 那 感谢您 对 我们 联通 支持 当时 的 会员 25 元 直接 自动 续订 我们 到时候 的话 联通 呢 给 到 您 的 4 个 月话费 没有 反反复复 ,1
78,啊 好 的 那 感谢您 对 我们 联通 支持 当时 的 会员 25 元 直接 自动 续订 我们 到时候 的话 联通 呢 给 到 您 的 4 个 月话费 没有 反反复复 	 我 我 这个 我 还是 我 说 我 还是 我 本来 就是 这个 话费 啊 联通 的 我 这个 可能 如果 是 那个 冰淇淋 套餐 吧 基本上 我用 过 唉 经常 我 跟 你 玩 ,啊 不是 不是 充 话费 的 这个 是 10 块钱 的 那个 是 可以 抵扣 您 的 那个 月租费 用 的 这 样子 的 呃 到时候 的话 呢 就是 3 月 10 号 前 到 账 下个月 呢 您 收到 那个 短信 后 啊 您 记得 您 起来 用 就 行 的 了 好 吧 ,1
79,啊 来电 是 感谢 你 的 联通 支持 嘛 从 下个月 开始 每月 25 元 你 可以 额外 领取 两款 VIP 会员 呢 20 多个 会员 随便 你 选择 两款 来 用 因为 你 是 我们 联通 的 用户 嘛 联通 也 会分 4 个 月 每月 到 账 10 块钱 的 方式 返还 给 你 话费 返还 给 你 的话 这些 可以 直接 抵扣 你 月租费 用 的 跟 你 说 你好 下个月 收到 我们 联通 短信 就 可以 领取 来用 了 好 吧 	 嗯 好 ,嗯 那 好 那 感谢 你 的 支持 啊 每月 25 元 的 钻石 的 会员 7 月 生效 自动 续订 年初 还会 返还 你 4 个 月话费 每月 10 元 返还 的话 会会 在 3 月 10 号 前 到 账 你 到时候 根据 短信 提醒 在 微信 公众 号 或 音乐 领取 会员 用 就 可以 了 好 吧 ,1
